VariableName,VarLabel,Notes,Code,Value,in2009,in2011,in2013,in2015,in2017,StartYear,EndYear
huseppr1,Why used prepaid card: To put money in a safe place,,1,Yes,.,.,y,.,.,2013,2013
huseppr1,Why used prepaid card: To put money in a safe place,,2,No,.,.,y,.,.,2013,2013
huseppr1,Why used prepaid card: To put money in a safe place,,99,Unknown,.,.,y,.,.,2013,2013
huseppr1,Why used prepaid card: To put money in a safe place,Households that used prepaid cards in past 12 months,-1,NIU,.,.,y,.,.,2013,2013
huseppr2,Why used prepaid card: To pay for everyday purchases or pay bills,,1,Yes,.,.,y,.,.,2013,2013
huseppr2,Why used prepaid card: To pay for everyday purchases or pay bills,,2,No,.,.,y,.,.,2013,2013
huseppr2,Why used prepaid card: To pay for everyday purchases or pay bills,,99,Unknown,.,.,y,.,.,2013,2013
huseppr2,Why used prepaid card: To pay for everyday purchases or pay bills,Households that used prepaid cards in past 12 months,-1,NIU,.,.,y,.,.,2013,2013
huseppr3,Why used prepaid card: To save money for the future,,1,Yes,.,.,y,.,.,2013,2013
huseppr3,Why used prepaid card: To save money for the future,,2,No,.,.,y,.,.,2013,2013
huseppr3,Why used prepaid card: To save money for the future,,99,Unknown,.,.,y,.,.,2013,2013
huseppr3,Why used prepaid card: To save money for the future,Households that used prepaid cards in past 12 months,-1,NIU,.,.,y,.,.,2013,2013
huseppr4,Why used prepaid card: To receive payments,,1,Yes,.,.,y,.,.,2013,2013
huseppr4,Why used prepaid card: To receive payments,,2,No,.,.,y,.,.,2013,2013
huseppr4,Why used prepaid card: To receive payments,,99,Unknown,.,.,y,.,.,2013,2013
huseppr4,Why used prepaid card: To receive payments,Households that used prepaid cards in past 12 months,-1,NIU,.,.,y,.,.,2013,2013
huseppr5,Why used prepaid card: To send or give money,,1,Yes,.,.,y,.,.,2013,2013
huseppr5,Why used prepaid card: To send or give money,,2,No,.,.,y,.,.,2013,2013
huseppr5,Why used prepaid card: To send or give money,,99,Unknown,.,.,y,.,.,2013,2013
huseppr5,Why used prepaid card: To send or give money,Households that used prepaid cards in past 12 months,-1,NIU,.,.,y,.,.,2013,2013
huseppr6,Why used prepaid card: To control spending,,1,Yes,.,.,y,.,.,2013,2013
huseppr6,Why used prepaid card: To control spending,,2,No,.,.,y,.,.,2013,2013
huseppr6,Why used prepaid card: To control spending,,99,Unknown,.,.,y,.,.,2013,2013
huseppr6,Why used prepaid card: To control spending,Households that used prepaid cards in past 12 months,-1,NIU,.,.,y,.,.,2013,2013
huseppr7,Why used prepaid card: Other,,1,Yes,.,.,y,.,.,2013,2013
huseppr7,Why used prepaid card: Other,,2,No,.,.,y,.,.,2013,2013
huseppr7,Why used prepaid card: Other,,99,Unknown,.,.,y,.,.,2013,2013
huseppr7,Why used prepaid card: Other,Households that used prepaid cards in past 12 months,-1,NIU,.,.,y,.,.,2013,2013
husepprm,Main reason used prepaid card,,1,To put money in a safe place,.,.,y,.,.,2013,2013
husepprm,Main reason used prepaid card,,2,To pay for everyday purchases or pay bills,.,.,y,.,.,2013,2013
husepprm,Main reason used prepaid card,,3,To save money for the future,.,.,y,.,.,2013,2013
husepprm,Main reason used prepaid card,,4,To receive payments,.,.,y,.,.,2013,2013
husepprm,Main reason used prepaid card,,5,To send or give money,.,.,y,.,.,2013,2013
husepprm,Main reason used prepaid card,,6,To control spending,.,.,y,.,.,2013,2013
husepprm,Main reason used prepaid card,,7,Other,.,.,y,.,.,2013,2013
husepprm,Main reason used prepaid card,,99,Unknown,.,.,y,.,.,2013,2013
husepprm,Main reason used prepaid card,Households that used prepaid cards in past 12 months,-1,NIU,.,.,y,.,.,2013,2013
husepwn,Pawn shop loan use,,1,Used: In past 30 days,.,y,y,.,.,2011,2013
husepwn,Pawn shop loan use,,2,Used: Not in past 30 days but in past 12 months,.,y,y,.,.,2011,2013
husepwn,Pawn shop loan use,,3,Used: Not in past 12 months,.,y,y,.,.,2011,2013
husepwn,Pawn shop loan use,,4,Never used,.,y,y,.,.,2011,2013
husepwn,Pawn shop loan use,,99,Use unknown,.,y,y,.,.,2011,2013
husepwnrsn,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2009 survey instrument.,1,Banks do not have small loans,y,.,.,.,.,2009,2009
husepwnrsn,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2009 survey instrument.,2,The pawn shop service is more convenient,y,.,.,.,.,2009,2009
husepwnrsn,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2009 survey instrument.,3,It is easier to get money from a pawn shop than to qualify for a bank loan,y,.,.,.,.,2009,2009
husepwnrsn,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2009 survey instrument.,4,More comfortable at a pawn shop than at a bank,y,.,.,.,.,2009,2009
husepwnrsn,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2009 survey instrument.,5,Do not qualify for a bank loan,y,.,.,.,.,2009,2009
husepwnrsn,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2009 survey instrument.,6,Other,y,.,.,.,.,2009,2009
husepwnrsn,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2009 survey instrument.,99,Unknown,y,.,.,.,.,2009,2009
husepwnrsn,Pawn shop loan: Reason used,Households that ever used pawn shop loans,-1,NIU,y,.,.,.,.,2009,2009
husepwnrsnv2,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2011 survey instrument.,1,Banks do not make small dollar loans,.,y,.,.,.,2011,2011
husepwnrsnv2,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2011 survey instrument.,2,The pawn shop has more convenient hours or location,.,y,.,.,.,2011,2011
husepwnrsnv2,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2011 survey instrument.,3,It is easier and faster to get money from a pawn shop than to qualify for a bank loan,.,y,.,.,.,2011,2011
husepwnrsnv2,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2011 survey instrument.,4,The pawn shop feels more comfortable than a bank,.,y,.,.,.,2011,2011
husepwnrsnv2,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2011 survey instrument.,5,Do not qualify for a bank loan,.,y,.,.,.,2011,2011
husepwnrsnv2,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2011 survey instrument.,6,Do not trust banks,.,y,.,.,.,2011,2011
husepwnrsnv2,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2011 survey instrument.,7,Other,.,y,.,.,.,2011,2011
husepwnrsnv2,Pawn shop loan: Reason used,Reasons for using pawn shop loan are based on the 2011 survey instrument.,99,Unknown,.,y,.,.,.,2011,2011
husepwnrsnv2,Pawn shop loan: Reason used,Households that used pawn shop loans in past 12 months,-1,NIU,.,y,.,.,.,2011,2011
huseral,Refund anticipation loan use,,1,Used: In past 30 days,.,y,y,.,.,2011,2013
huseral,Refund anticipation loan use,,2,Used: Not in past 30 days but in past 12 months,.,y,y,.,.,2011,2013
huseral,Refund anticipation loan use,,3,Used: Not in past 12 months,.,y,y,.,.,2011,2013
huseral,Refund anticipation loan use,,4,Never used,.,y,y,.,.,2011,2013
huseral,Refund anticipation loan use,,99,Use unknown,.,y,y,.,.,2011,2013
huserm,Remittance use,,1,Used: In past 30 days,.,y,y,.,.,2011,2013
huserm,Remittance use,,2,Used: Not in past 30 days but in past 12 months,.,y,y,.,.,2011,2013
huserm,Remittance use,,3,Used: Not in past 12 months,.,y,y,.,.,2011,2013
huserm,Remittance use,,4,Never used,.,y,y,.,.,2011,2013
huserm,Remittance use,,99,Use unknown,.,y,y,.,.,2011,2013
husermrsnv2,Remittance: Reason used,Reasons for using remittance are based on the 2011 survey instrument.,1,Banks do not send money abroad,.,y,.,.,.,2011,2011
husermrsnv2,Remittance: Reason used,Reasons for using remittance are based on the 2011 survey instrument.,2,The money gets there faster,.,y,.,.,.,2011,2011
husermrsnv2,Remittance: Reason used,Reasons for using remittance are based on the 2011 survey instrument.,3,The place to give or send money has more convenient hours or location,.,y,.,.,.,2011,2011
husermrsnv2,Remittance: Reason used,Reasons for using remittance are based on the 2011 survey instrument.,4,A bank charges more to send money abroad,.,y,.,.,.,2011,2011
husermrsnv2,Remittance: Reason used,Reasons for using remittance are based on the 2011 survey instrument.,5,The place to give or send money feels more comfortable than a bank,.,y,.,.,.,2011,2011
husermrsnv2,Remittance: Reason used,Reasons for using remittance are based on the 2011 survey instrument.,6,Do not have a bank account,.,y,.,.,.,2011,2011
husermrsnv2,Remittance: Reason used,Reasons for using remittance are based on the 2011 survey instrument.,7,Do not trust banks,.,y,.,.,.,2011,2011
husermrsnv2,Remittance: Reason used,Reasons for using remittance are based on the 2011 survey instrument.,8,Other,.,y,.,.,.,2011,2011
husermrsnv2,Remittance: Reason used,Reasons for using remittance are based on the 2011 survey instrument.,99,Unknown,.,y,.,.,.,2011,2011
husermrsnv2,Remittance: Reason used,Households that used nonbank remittances in past 12 months,-1,NIU,.,y,.,.,.,2011,2011
huserto,Rent-to-own service use,,1,Used: In past 30 days,.,.,y,.,.,2013,2013
huserto,Rent-to-own service use,,2,Used: Not in past 30 days but in past 12 months,.,.,y,.,.,2013,2013
huserto,Rent-to-own service use,,3,Used: Not in past 12 months,.,.,y,.,.,2013,2013
huserto,Rent-to-own service use,,4,Never used,.,.,y,.,.,2013,2013
huserto,Rent-to-own service use,,99,Use unknown,.,.,y,.,.,2013,2013
husesPYRL,Payroll card: Receives payment for wages ,,1,Receives payment on payroll card,Y,Y,.,.,.,2009,2011
husesPYRL,Payroll card: Receives payment for wages ,,2,Does not receive payment on payroll card,Y,Y,.,.,.,2009,2011
husesPYRL,Payroll card: Receives payment for wages ,,99,Unknown,Y,Y,.,.,.,2009,2011
huspnish,Spanish only language spoken,,0,Spanish is not only language spoken,y,y,y,y,y,2009,
huspnish,Spanish only language spoken,,1,Spanish is only language spoken,y,y,y,y,y,2009,
occurnum,Person identifier,,,,y,y,y,y,y,2009,
pagegrp,Age group,,1,15 to 24 years,y,y,y,y,y,2009,
pagegrp,Age group,,2,25 to 34 years,y,y,y,y,y,2009,
pagegrp,Age group,,3,35 to 44 years,y,y,y,y,y,2009,
pagegrp,Age group,,4,45 to 54 years,y,y,y,y,y,2009,
pagegrp,Age group,,5,55 to 64 years,y,y,y,y,y,2009,
pagegrp,Age group,,6,65 years or more,y,y,y,y,y,2009,
pdisabl_age25to64,Disability status,,1,"Disabled, age 25 to 64",y,y,y,y,y,2009,
pdisabl_age25to64,Disability status,,2,"Not disabled, age 25 to 64",y,y,y,y,y,2009,
pdisabl_age25to64,Disability status,,99,Not applicable (not age 25 to 64),y,y,y,y,y,2009,
peducgrp,Education,,1,No high school diploma,y,y,y,y,y,2009,
peducgrp,Education,,2,High school diploma,y,y,y,y,y,2009,
peducgrp,Education,,3,Some college,y,y,y,y,y,2009,
peducgrp,Education,,4,College degree,y,y,y,y,y,2009,
pempstat,Employment status,,1,Employed,y,y,y,y,y,2009,
pempstat,Employment status,,2,Unemployed,y,y,y,y,y,2009,
pempstat,Employment status,,3,Not in labor force,y,y,y,y,y,2009,
pnativ,Nativity,,1,U.S.-born,y,y,y,y,y,2009,
pnativ,Nativity,,2,Foreign-born citizen,y,y,y,y,y,2009,
pnativ,Nativity,,3,Foreign-born non-citizen,y,y,y,y,y,2009,
pnativ2,Nativity (less detail),,1,"Native (born in U.S., in U.S. territory, or abroad of U.S. parent)",y,y,y,y,y,2009,
pnativ2,Nativity (less detail),,2,Foreign-born citizen or non-citizen,y,y,y,y,y,2009,
praceeth,Race/Ethnicity (more detail),,1,Black,y,y,y,y,y,2009,
praceeth,Race/Ethnicity (more detail),,2,Hispanic,y,y,y,y,y,2009,
praceeth,Race/Ethnicity (more detail),,3,Asian,y,y,y,y,y,2009,
praceeth,Race/Ethnicity (more detail),,4,American Indian/Alaskan,y,y,y,y,y,2009,
praceeth,Race/Ethnicity (more detail),,5,Hawaiian/Pacific Islander,y,y,y,y,y,2009,
praceeth,Race/Ethnicity (more detail),,6,White,y,y,y,y,y,2009,
praceeth,Race/Ethnicity (more detail),,7,Other,y,y,y,y,y,2009,
praceeth2,Race/Ethnicity,,1,Black,y,y,y,y,y,2009,
praceeth2,Race/Ethnicity,,2,Hispanic,y,y,y,y,y,2009,
praceeth2,Race/Ethnicity,,3,Asian,y,y,y,y,y,2009,
praceeth2,Race/Ethnicity,,4,White,y,y,y,y,y,2009,
praceeth2,Race/Ethnicity,,5,Other,y,y,y,y,y,2009,
qstnum,Household identifier,,,,y,y,y,y,y,2009,
hbnktrans,Banking transition status,Excludes households with missing or unknown recent bank status or life events.,1,Longer term unbanked,.,.,y,.,.,2013,2013
hbnktrans,Banking transition status,Excludes households with missing or unknown recent bank status or life events.,2,Recently unbanked,.,.,y,.,.,2013,2013
hbnktrans,Banking transition status,Excludes households with missing or unknown recent bank status or life events.,3,Recently banked,.,.,y,.,.,2013,2013
hbnktrans,Banking transition status,Excludes households with missing or unknown recent bank status or life events.,4,Longer term banked,.,.,y,.,.,2013,2013
hbnktrans,Banking transition status,All households,-1,NIU,.,.,y,.,.,2013,2013
hbnktransv2,Banking transition status,Excludes households with missing or unknown recent bank status.,1,Longer term unbanked,.,.,y,y,y,2013,
hbnktransv2,Banking transition status,Excludes households with missing or unknown recent bank status.,2,Recently unbanked,.,.,y,y,y,2013,
hbnktransv2,Banking transition status,Excludes households with missing or unknown recent bank status.,3,Recently banked,.,.,y,y,y,2013,
hbnktransv2,Banking transition status,Excludes households with missing or unknown recent bank status.,4,Longer term banked,.,.,y,y,y,2013,
hbnktransv2,Banking transition status,All households,-1,NIU,.,.,y,y,y,2013,
hafsunbnk,Banking status and AFS use in past 12 months,"Underbanked definition is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, refund anticipation loan, and auto title loan.",1,Unbanked and used AFS in past 12 months,.,.,y,y,y,2013,
hafsunbnk,Banking status and AFS use in past 12 months,"Underbanked definition is based on the following AFS: check cashing, money order, remittance, payday loan, rent-to-own service, pawn shop loan, refund anticipation loan, and auto title loan.",2,Underbanked (banked and used AFS in past 12 months),.,.,y,y,y,2013,
hafsunbnk,Banking status and AFS use in past 12 months,Households that used AFS in past 12 months,-1,NIU,.,.,y,y,y,2013,
hbranchstat,Use of bank teller and other methods,Excludes households with missing information on bank account access methods used.,1,Bank teller only,.,.,y,y,y,2013,
hbranchstat,Use of bank teller and other methods,Excludes households with missing information on bank account access methods used.,2,Bank teller and other methods used,.,.,y,y,y,2013,
hbranchstat,Use of bank teller and other methods,Excludes households with missing information on bank account access methods used.,3,No bank teller but other methods used,.,.,y,y,y,2013,
hbranchstat,Use of bank teller and other methods,Banked households that accessed account in past 12 months,-1,NIU,.,.,y,y,y,2013,
prtage,Age of householder respondent,,,,y,y,y,y,y,2009,
prpertyp,Type of person record (see codebook for base CPS),,,,y,y,y,y,y,2009,
perrp,Relationship to reference person (see codebook for base CPS),,,,y,y,y,y,y,2009,
hrintsta,Interview status (see codebook for base CPS),,,,y,y,y,y,y,2009,
pnum15_17bnk,Number of banked persons age 15 to 17 in household,,,,.,y,y,y,y,2011,
pnum15_17unbnk,Number of unbanked persons age 15 to 17 in household,,,,.,y,y,y,y,2011,
pnum15_17unk,Number of persons with unknown banking status age 15 to 17 in household,,,,.,y,y,y,y,2011,
